   9.2036660000000003e-01   1.1972460000000000e-01   7.4792500000000004e+00   1.3995565999999999e+02   1.7294835000000000e+02   8.6697118799999998e+01   5.4200000000000000e+04
   9.2043059999999999e-01   3.5114382000000000e-01   5.9585999999999997e+00   1.7389188999999999e+02   3.3385636000000000e+02   1.8645457420000000e+02   5.4200000000000000e+04
   9.2122570000000004e-01   3.6304986000000000e-01   1.5474699999999999e+00   3.4721645999999998e+02   5.7685600000000001e+01   3.5415373510000001e+02   5.4200000000000000e+04
   9.2226140000000001e-01   1.9105942000000001e-01   3.3313100000000002e+00   2.0445914999999999e+02   1.2638557000000000e+02   3.0736307849999997e+02   5.4200000000000000e+04
   9.2384549999999999e-01   1.3388842000000001e-01   2.4267599999999998e+00   3.4604550999999998e+02   1.9960593000000000e+02   8.1975664800000004e+01   5.4200000000000000e+04
   9.2467500000000002e-01   2.9782640999999999e-01   3.7633399999999999e+00   2.0356729999999999e+02   2.5342377999999999e+02   2.9367157220000001e+02   5.4200000000000000e+04
   9.2725360000000001e-01   4.0535098000000003e-01   4.7970199999999998e+00   3.1199259999999998e+02   8.2426019999999994e+01   5.2780896700000000e+01   5.4200000000000000e+04
   9.2944490000000002e-01   1.6754816000000000e-01   8.9598000000000000e-01   1.4749409999999999e+01   1.3130472000000000e+02   3.3632496379999998e+02   5.4200000000000000e+04
   9.3003259999999999e-01   1.2059229000000000e-01   8.4783100000000005e+00   1.3139559999999999e+01   2.2306211999999999e+02   1.3575602720000001e+02   5.4200000000000000e+04
   9.3035480000000004e-01   3.1304457000000002e-01   6.5240900000000002e+00   9.9179720000000003e+01   1.3448179999999999e+02   1.3380755389999999e+02   5.4200000000000000e+04
   9.3307359999999995e-01   2.9005872999999999e-01   9.8663699999999999e+00   4.7385820000000002e+01   1.2640931999999999e+02   6.9074137500000006e+01   5.4200000000000000e+04
   9.3307779999999996e-01   3.3020962999999998e-01   3.7480600000000002e+00   1.7742092000000000e+02   1.2083813000000001e+02   1.8901153799999999e+01   5.4200000000000000e+04
   9.3591639999999998e-01   2.4295478000000001e-01   6.9056199999999999e+00   1.7441212999999999e+02   3.1828487000000001e+02   2.0567686570000001e+02   5.4200000000000000e+04
   9.3727499999999997e-01   2.3448424000000001e-01   6.5583600000000004e+00   3.2740415999999999e+02   2.9949466999999999e+02   2.5059255320000000e+02   5.4200000000000000e+04
   9.3768169999999995e-01   3.2110421000000000e-01   5.4191799999999999e+00   1.7831485000000001e+02   1.2531100000000001e+02   1.8803995760000001e+02   5.4200000000000000e+04
   9.3968490000000005e-01   1.7623802000000000e-01   1.2920199999999999e+00   3.1946410000000000e+01   3.4249358999999998e+02   2.2915535700000000e+01   5.4200000000000000e+04
   9.4031250000000000e-01   1.3737419000000001e-01   5.7685899999999997e+00   1.1561888999999999e+02   2.4283890000000000e+02   4.2190767500000000e+01   5.4200000000000000e+04
   9.4263989999999998e-01   3.3810282000000003e-01   6.2517800000000001e+00   7.5452039999999997e+01   1.0928368000000000e+02   6.6052540800000003e+01   5.4200000000000000e+04
   9.4375350000000002e-01   1.6446906999999999e-01   1.2937300000000000e+00   2.3353809000000001e+02   3.3236300999999997e+02   7.5292844900000006e+01   5.4200000000000000e+04
   9.4476130000000003e-01   2.3312124000000001e-01   2.0865600000000000e+00   4.9350630000000002e+01   1.1504505000000000e+02   1.0261713500000000e+02   5.4200000000000000e+04
   9.4661180000000000e-01   5.7983607000000004e-01   5.4645599999999996e+00   2.2545909000000000e+02   2.9972600999999997e+02   1.0382718360000000e+02   5.4200000000000000e+04
   9.4803740000000003e-01   4.9151245999999998e-01   3.9511500000000002e+00   3.2730349000000001e+02   2.6235980000000001e+02   7.8649304000000001e+01   5.4200000000000000e+04
   9.4924869999999995e-01   3.7694757000000001e-01   5.0055800000000001e+00   1.9525531000000001e+02   3.0493400000000003e+02   2.7671907169999997e+02   5.3652000000000000e+04
   9.4939110000000004e-01   2.8039282999999998e-01   5.8650700000000002e+00   2.2816645000000000e+02   3.0551522000000000e+02   4.3689555900000002e+01   5.4200000000000000e+04
   9.5081130000000003e-01   3.0070707000000002e-01   1.4145000000000001e+00   9.3514039999999994e+01   1.1028027000000000e+02   3.4950079720000002e+02   5.4200000000000000e+04
   9.5089769999999996e-01   1.2172568000000000e-01   5.7413999999999998e-01   1.7515217000000001e+02   2.8548729999999999e+01   5.5245114100000002e+01   5.4200000000000000e+04
   9.5412880000000000e-01   1.6608076999999999e-01   9.0110700000000001e+00   1.3216650000000000e+01   2.4133953000000000e+02   6.8817005199999997e+01   5.4200000000000000e+04
   9.5417479999999999e-01   3.9680796000000002e-01   3.7129200000000000e+00   2.9859690000000001e+01   1.2062228000000000e+02   1.5529364770000001e+02   5.4200000000000000e+04
   9.5446869999999995e-01   1.9860000000000000e-01   1.5907199999999999e+00   2.8091014999999999e+02   1.5477967000000001e+02   1.2807640610000001e+02   5.4200000000000000e+04
   9.5500940000000001e-01   3.7931534000000000e-01   2.9091000000000000e+00   2.4823259999999999e+02   1.3396030999999999e+02   3.3849726210000000e+02   5.4200000000000000e+04
   9.5808620000000000e-01   1.1600696000000001e-01   5.4166299999999996e+00   2.1609818999999999e+02   3.1393025999999998e+02   7.1146593999999993e+01   5.4200000000000000e+04
   9.5886389999999999e-01   2.4584744000000000e-01   5.5684500000000003e+00   2.2995590000000001e+02   1.1269363000000000e+02   2.8522208310000002e+02   5.4200000000000000e+04
   9.6119410000000005e-01   3.2883148000000001e-01   5.3344399999999998e+00   1.9944692000000001e+02   2.8082215000000002e+02   1.6435687419999999e+02   5.4200000000000000e+04
   9.6308220000000000e-01   3.1264452999999998e-01   7.8071700000000002e+00   1.8396655000000001e+02   2.6073453000000001e+02   2.6193643109999999e+02   5.4200000000000000e+04
   9.6440669999999995e-01   2.2113791999999999e-01   4.5079900000000004e+00   2.1198170999999999e+02   2.9422406999999998e+02   1.2397560160000000e+02   5.4200000000000000e+04
   9.6899199999999996e-01   3.5504090999999999e-01   2.7351999999999999e+00   8.6544600000000003e+01   1.2798309999999999e+02   8.1832235999999995e+01   5.4200000000000000e+04
   9.7554180000000001e-01   1.7574650000000000e-01   3.9569299999999998e+00   3.3492822000000001e+02   1.1964718000000001e+02   1.4241898399999999e+02   5.4200000000000000e+04
   9.7740020000000005e-01   6.6971240000000001e-02   1.1024000000000000e-01   1.9231138999999999e+02   2.7492230000000001e+02   1.8037814770000000e+02   5.4200000000000000e+04
   9.7885259999999996e-01   4.2841032000000001e-01   2.4597699999999998e+00   8.1438490000000002e+01   2.7276681000000002e+02   2.0088209739999999e+02   5.4200000000000000e+04
   9.7984179999999999e-01   1.7672246999999999e-01   6.8791900000000004e+00   8.7493900000000000e+00   3.3155651999999998e+02   2.5443247310000001e+02   5.4200000000000000e+04
   9.7997319999999999e-01   4.9926134999999999e-01   5.6585200000000002e+00   2.5174134000000001e+02   5.5816360000000003e+01   7.2906520599999993e+01   5.0427000000000000e+04
   9.8184870000000002e-01   2.0968171999999999e-01   7.2454299999999998e+00   8.5994940000000000e+01   2.2633100999999999e+02   3.0814100009999999e+02   5.4200000000000000e+04
   9.8187360000000001e-01   6.4919099999999996e-01   4.1283599999999998e+00   1.2329217000000000e+02   1.3966996000000000e+02   1.5648049800000001e+01   5.4200000000000000e+04
   9.8268909999999998e-01   2.7931170000000002e-02   5.2439400000000003e+00   1.8309542999999999e+02   2.3353197000000000e+02   1.9496018440000000e+02   5.4200000000000000e+04
   9.8461330000000002e-01   2.0141992000000000e-01   2.3317299999999999e+00   2.1683820000000000e+02   7.8233570000000000e+01   2.7483146140000002e+02   5.4200000000000000e+04
   9.8474980000000001e-01   2.2112978999999999e-01   9.9850200000000005e+00   3.0463783000000001e+02   1.6612111999999999e+02   1.5373526849999999e+02   5.4200000000000000e+04
   9.8527489999999995e-01   2.6346810999999998e-01   9.5411599999999996e+00   2.3280061000000001e+02   2.1257561999999999e+02   8.7711774800000001e+01   5.4200000000000000e+04
   9.8583440000000000e-01   1.7456034000000001e-01   2.6421700000000001e+00   1.9438475000000000e+02   3.8235619999999997e+01   3.1177331129999999e+02   5.4200000000000000e+04
   9.8826020000000003e-01   4.6273081999999999e-01   9.4896799999999999e+00   1.8861529999999999e+02   2.2668889999999999e+02   1.2252365820000000e+02   5.4200000000000000e+04
   9.8834569999999999e-01   4.5055959999999999e-02   2.7989000000000002e+00   1.6162963999999999e+02   3.3003730999999999e+02   7.0070922800000005e+01   5.4200000000000000e+04
   9.8941330000000005e-01   2.7979221999999998e-01   4.6640600000000001e+00   3.4343945000000002e+02   5.5792670000000001e+01   1.4267994049999999e+02   5.4200000000000000e+04
   9.8941480000000004e-01   4.6856365999999999e-01   9.9186300000000003e+00   1.5250644000000000e+02   5.4989510000000003e+01   7.1260218300000005e+01   5.4200000000000000e+04
   9.9077919999999997e-01   1.2120994000000000e-01   2.5224500000000001e+00   4.2199399999999997e+01   2.2496576999999999e+02   2.9753444180000002e+02   5.4200000000000000e+04
   9.9079669999999997e-01   6.8704810000000005e-02   9.5232299999999999e+00   1.4697132999999999e+02   2.4833038999999999e+02   1.6636755289999999e+02   5.4200000000000000e+04
   9.9270250000000004e-01   1.3934119999999999e-02   4.3018400000000003e+00   2.6484372000000002e+02   8.0485050000000001e+01   2.1779236760000001e+02   5.4200000000000000e+04
   1.0006444000000001e+00   6.3236791999999997e-01   2.6487400000000001e+00   1.9216030000000000e+01   2.0024778000000001e+02   2.3592413740000001e+02   5.4200000000000000e+04
   1.0010847000000000e+00   3.7754605000000002e-01   7.0999800000000004e+00   1.7961929000000001e+02   1.7085812999999999e+02   2.2690419180000001e+02   5.4200000000000000e+04
   1.0047041000000001e+00   2.9345412999999998e-01   5.2419599999999997e+00   2.5968060000000001e+01   2.8093086000000000e+02   2.6654000070000001e+02   5.4200000000000000e+04
   1.0051359000000000e+00   2.3015590000000000e-01   1.6013900000000001e+00   2.7841759000000002e+02   2.7853077000000002e+02   3.2738583089999997e+02   5.4200000000000000e+04
   1.0064333000000001e+00   1.6803051999999999e-01   4.6151200000000001e+00   1.9360694000000001e+02   2.6529266999999999e+02   6.3182820499999998e+01   5.4200000000000000e+04
   1.0065835999999999e+00   5.5673375000000003e-01   8.4697000000000000e-01   1.2700806000000000e+02   1.8685712000000001e+02   1.5971646780000000e+02   5.4200000000000000e+04
   1.0075124000000000e+00   3.0554680000000001e-01   5.6696799999999996e+00   1.9948658000000000e+02   2.8809442000000001e+02   9.7867365699999993e+01   5.4200000000000000e+04
   1.0075874000000000e+00   3.1111686999999999e-01   5.3139300000000000e+00   1.2462191000000000e+02   2.3556835000000001e+02   1.9848201890000001e+02   5.4200000000000000e+04
   1.0104975000000000e+00   2.7149424000000000e-01   4.5818399999999997e+00   1.5052076000000000e+02   7.3626279999999994e+01   2.6584651930000001e+02   5.4200000000000000e+04
   1.0111280000000000e+00   8.4271460000000006e-02   1.4237299999999999e+00   4.5044770000000000e+01   2.7702812000000000e+02   2.4132332210000001e+02   5.4200000000000000e+04
   1.0116893000000000e+00   2.3719672000000000e-01   9.8329000000000004e+00   1.3833302000000000e+02   7.4391459999999995e+01   3.5729552369999999e+02   5.4200000000000000e+04
   1.0145050000000000e+00   6.8914299999999998e-02   9.1437700000000000e+00   3.0952589999999998e+02   1.0745923000000001e+02   1.1315366640000001e+02   5.4200000000000000e+04
   1.0160245999999999e+00   1.8501785000000001e-01   2.3134100000000002e+00   3.0883895000000001e+02   3.2130873000000003e+02   2.8751294360000003e+02   5.4200000000000000e+04
   1.0176695000000000e+00   1.8993209999999999e-01   2.4349900000000000e+00   2.8311721000000000e+02   2.7629948999999999e+02   3.1897005960000001e+02   5.4200000000000000e+04
   1.0191847999999999e+00   2.3375183999999999e-01   6.6106999999999996e+00   9.8496199999999998e+00   2.5911367999999999e+02   2.1406029720000001e+02   5.4200000000000000e+04
   1.0201136000000000e+00   3.4316690999999999e-01   6.7671299999999999e+00   1.7476709000000000e+02   2.6106876999999997e+02   2.6774746000000000e+01   5.4200000000000000e+04
   1.0223202000000000e+00   3.5703110999999998e-01   4.9126000000000003e+00   1.8039166000000000e+02   2.5518809999999999e+02   2.3090539820000001e+02   5.4200000000000000e+04
   1.0228657000000001e+00   3.6267778000000001e-01   6.2873500000000000e+00   8.0477940000000004e+01   2.6638770000000001e+01   3.2063030750000001e+02   5.4200000000000000e+04
   1.0236559999999999e+00   9.8611610000000002e-02   1.4081900000000001e+00   1.4015053000000000e+02   9.5175290000000004e+01   3.1883937850000001e+02   5.4200000000000000e+04
   1.0251033000000001e+00   5.1704998999999996e-01   2.2214000000000000e+00   5.2161499999999998e+00   4.1174039999999998e+01   6.7997441499999994e+01   5.3808000000000000e+04
   1.0257487999999999e+00   2.2716043999999999e-01   6.1321899999999996e+00   3.1353120999999999e+02   8.0851450000000000e+01   1.0834982780000000e+02   5.4200000000000000e+04
   1.0268385000000000e+00   4.9186210000000001e-02   1.4456199999999999e+00   7.3973799999999997e+01   2.4509239999999998e+01   2.4598247789999999e+02   5.4200000000000000e+04
   1.0270842000000000e+00   1.2824079999999999e-01   5.9418600000000001e+00   3.0770442000000003e+02   2.8823104000000001e+02   3.2324123639999999e+02   5.4200000000000000e+04
   1.0276274999999999e+00   5.3028569999999997e-02   6.2966300000000004e+00   1.5536066000000000e+02   2.9238941000000000e+02   8.9799582999999998e+01   5.4200000000000000e+04
   1.0302366000000001e+00   8.0327705000000005e-01   8.3380799999999997e+00   1.3497560000000000e+01   3.4934550000000002e+02   1.8374753179999999e+02   5.3821000000000000e+04
   1.0311836999999999e+00   3.2895354999999998e-01   8.4427599999999998e+00   3.3900691999999998e+02   2.4698177000000001e+02   2.2070926489999999e+02   5.4200000000000000e+04
   1.0325664999999999e+00   2.1931701000000001e-01   4.8087700000000000e+00   7.5605739999999997e+01   1.7929542000000001e+02   2.3163444880000000e+02   5.4200000000000000e+04
   1.0339259000000001e+00   2.7673625000000002e-01   2.4083399999999999e+00   2.2016324000000000e+02   1.2726933000000000e+02   5.4132778299999998e+01   5.4200000000000000e+04
   1.0347670000000000e+00   3.3365146000000001e-01   7.9034000000000004e+00   3.5386009999999999e+02   2.7166176999999999e+02   2.4050599579999999e+02   5.4200000000000000e+04
   1.0378058999999999e+00   7.3947520000000003e-02   1.2790100000000000e+00   1.9688525000000001e+02   1.1125933999999999e+02   1.4299228930000001e+02   5.4200000000000000e+04
   1.0384084000000000e+00   1.1835385000000000e-01   8.7209299999999992e+00   5.4037080000000003e+01   3.0186268999999999e+02   2.5531265809999999e+02   5.4200000000000000e+04
   1.0393562000000001e+00   6.5972684999999998e-01   1.6545000000000001e+00   2.1134163000000001e+02   1.1106614999999999e+02   4.3719548099999997e+01   5.4200000000000000e+04
   1.0427850999999999e+00   5.6104836999999996e-01   4.7599999999999998e+00   2.3345300000000000e+00   1.3325344000000001e+02   1.1187993200000000e+02   5.4200000000000000e+04
   1.0432950999999999e+00   1.5244708000000001e-01   7.5634300000000003e+00   3.3604629999999997e+02   1.7554676000000001e+02   4.0310304299999999e+01   5.4200000000000000e+04
   1.0470510000000000e+00   4.8246959000000000e-01   2.7987400000000000e+00   1.5932271000000000e+02   3.5402929999999998e+02   3.2173761650000000e+02   5.4200000000000000e+04
   1.0518989999999999e+00   3.8130880000000000e-01   6.6149699999999996e+00   3.3331432999999998e+02   1.4159766999999999e+02   3.4335473730000001e+02   5.4200000000000000e+04
   1.0531695999999999e+00   2.5621041999999999e-01   8.5411099999999998e+00   1.2772944000000000e+02   1.9744450000000001e+01   2.7922286059999999e+02   5.4200000000000000e+04
   1.0542883999999999e+00   3.4982316000000002e-01   1.9903000000000000e+00   2.9988578999999999e+02   2.3912080000000000e+01   3.2464992710000001e+02   5.4200000000000000e+04
   1.0554578999999999e+00   1.8966714000000001e-01   2.8666600000000000e+00   3.5787709999999997e+01   1.1203922000000000e+02   2.4977236800000000e+01   5.4200000000000000e+04
   1.0556338999999999e+00   4.4049687999999998e-01   6.6242599999999996e+00   2.0847676000000001e+02   1.3883216999999999e+02   2.9244445280000002e+02   5.2404000000000000e+04
   1.0563008000000000e+00   5.9843265000000001e-01   1.9069100000000001e+00   1.6316224000000000e+02   1.4329953000000000e+02   1.3938740360000000e+02   5.4200000000000000e+04
   1.0570624000000000e+00   3.0829536000000002e-01   5.5804700000000000e+00   8.0778440000000003e+01   7.1776610000000005e+01   3.1719810380000001e+02   5.4200000000000000e+04
   1.0606142999999999e+00   6.2515009999999996e-02   5.1579499999999996e+00   1.3884729999999999e+02   3.1550051000000002e+02   2.1120477260000001e+02   5.4200000000000000e+04
   1.0611428999999999e+00   3.0763539000000001e-01   5.6218700000000004e+00   2.6968590000000000e+02   8.0387760000000000e+01   1.3175969630000000e+02   5.4200000000000000e+04
   1.0622514000000001e+00   8.6315139999999999e-02   3.1060200000000000e+00   1.8448644999999999e+02   6.3835490000000000e+01   1.2444643090000000e+02   5.4200000000000000e+04
   1.0631546000000001e+00   4.8332785000000000e-01   8.8872699999999991e+00   3.2566257000000002e+02   1.2130415000000001e+02   3.3037413659999999e+02   5.4200000000000000e+04
   1.0644009999999999e+00   3.0749889000000002e-01   6.2221900000000003e+00   2.6727850000000000e+01   2.8099671000000001e+02   1.9121734540000000e+02   5.4200000000000000e+04
   1.0646154999999999e+00   1.5656928000000001e-01   1.1797400000000000e+00   2.0048697000000001e+02   9.0080230000000000e+01   2.5524559450000001e+02   5.4200000000000000e+04
   1.0659746999999999e+00   3.1508072999999998e-01   8.5058399999999992e+00   2.0593770000000001e+02   1.7189361000000000e+02   8.2408195100000000e+01   5.4200000000000000e+04
   1.0677456000000001e+00   4.1671603000000002e-01   8.8276199999999996e+00   2.0016103000000001e+02   2.5535021000000000e+02   2.4299466419999999e+02   5.4200000000000000e+04
   1.0697566000000001e+00   2.5612649999999998e-01   5.6906999999999996e-01   1.6277042000000000e+02   1.1829219999999999e+02   1.0728137850000000e+02   5.4200000000000000e+04
   1.0741513000000000e+00   2.2215920000000000e-01   6.2339500000000001e+00   3.0610315000000003e+02   7.7435940000000002e+01   3.1975531869999998e+02   5.4200000000000000e+04
   1.0744727999999999e+00   3.5058905000000001e-01   2.1791299999999998e+00   2.7064564999999999e+02   7.2742429999999999e+01   1.7102410700000000e+01   5.4200000000000000e+04
   1.0768850999999999e+00   2.0119085000000000e-01   7.1730999999999998e+00   2.5083926000000000e+02   8.4555750000000003e+01   2.0454970890000001e+02   5.4200000000000000e+04
   1.0776112000000000e+00   4.4329930000000001e-01   1.7460500000000001e+00   3.1868839999999999e+01   1.3355751000000001e+02   3.0334354699999999e+01   5.4200000000000000e+04
   1.0776821000000001e+00   1.5846392000000001e-01   3.0365899999999999e+00   1.4860211000000001e+02   9.6336399999999998e+01   7.8019117300000005e+01   5.4200000000000000e+04
   1.0780803000000001e+00   3.4953606999999998e-01   9.4342900000000007e+00   3.3172300000000000e+01   5.5200310000000002e+01   7.2648785000000000e+00   5.4200000000000000e+04
   1.0803480000000001e+00   2.5631038000000000e-01   3.3802500000000002e+00   1.9718848000000000e+02   2.6616714000000002e+02   2.6992585900000002e+01   5.4200000000000000e+04
   1.0826863000000000e+00   2.1429682000000000e-01   5.1730799999999997e+00   3.1098309000000000e+02   2.6454637000000002e+02   3.1765377100000001e+02   5.4200000000000000e+04
   1.0834121999999999e+00   5.3844387999999999e-01   3.1694000000000000e+00   7.3096890000000002e+01   3.4191012000000001e+02   4.8238963000000004e+00   5.4200000000000000e+04
   1.0836375000000000e+00   1.9690920000000001e-01   7.6096500000000002e+00   1.7130779999999999e+02   3.5694119999999998e+01   1.2742886950000000e+02   5.4200000000000000e+04
   1.0847903000000001e+00   3.1604449000000001e-01   7.8195100000000002e+00   9.5335610000000003e+01   2.6462857000000002e+02   2.9027054270000002e+02   5.3890000000000000e+04
   1.0853701000000000e+00   1.7556003000000001e-01   1.4967500000000000e+00   1.4404410999999999e+02   1.9268900000000000e+00   2.7035765090000001e+02   5.4200000000000000e+04
   1.0878859000000001e+00   5.7093192000000004e-01   2.1294100000000000e+00   2.1810130000000001e+02   2.7856258000000003e+02   1.2064913600000000e+02   5.4200000000000000e+04
   1.0884134999999999e+00   1.8756634000000000e-01   2.7819099999999999e+00   3.3661216000000002e+02   2.6443669999999997e+02   2.4648006920000000e+02   5.4200000000000000e+04
   1.0886769000000001e+00   3.9699184999999998e-01   7.1581999999999999e+00   7.4032359999999997e+01   1.8045066000000000e+02   5.3392300100000000e+01   5.4200000000000000e+04
   1.0913606000000000e+00   5.3979829000000001e-01   3.5584600000000002e+00   1.0869104000000000e+02   2.8439190000000002e+02   6.3112378700000001e+01   5.4200000000000000e+04
   1.0920485000000000e+00   5.7527055999999999e-01   6.5016999999999996e+00   3.4131049999999999e+02   4.5867069999999998e+01   2.2215772000000001e+02   5.4200000000000000e+04
   1.0934731000000000e+00   2.1999476000000001e-01   7.4039000000000001e+00   2.7772573000000000e+02   2.7342998000000000e+02   3.3326961549999999e+02   5.4200000000000000e+04
   1.0953326000000001e+00   1.0361643000000000e-01   7.8420800000000002e+00   9.4826340000000002e+01   5.1602049999999998e+01   3.5906556440000003e+02   5.4200000000000000e+04
   1.0953725999999999e+00   6.1584395999999997e-01   2.5668600000000001e+00   4.6882400000000004e+00   2.1814782000000000e+02   1.3742096409999999e+02   5.4200000000000000e+04
   1.0975637000000000e+00   2.3090015000000000e-01   2.7354799999999999e+00   2.8570652999999999e+02   8.2617440000000002e+01   1.2105124460000000e+02   5.4200000000000000e+04
   1.0976167999999999e+00   1.2987539000000001e-01   9.5570199999999996e+00   1.7864788999999999e+02   1.1875966000000000e+02   2.5217444050000000e+02   5.4200000000000000e+04
   1.0984144000000000e+00   1.6200779000000001e-01   3.7612000000000001e+00   1.8451437999999999e+02   2.9827291000000002e+02   2.7776858110000001e+02   5.4200000000000000e+04
   9.9998804953257803e-01   1.6716811631600000e-02   8.8543530796539999e-04   1.7540647696472999e+02   2.8761577546182002e+02   2.5760683707534997e+02   5.4000000000000000e+04
